 CONJUNTO, EVALUADOR, BUSQUEDA, CLASIFICADOR, ATTR, %ICC, NTI, ICC, ICI, ROC, F-STAT, PROM, MIN,  MAX, SD, MAX-MIN, FEAT1, FEAT2, FEAT3, FEAT4, FEAT5, FEAT6, FEAT7, FEAT8, FEAT9, FEAT10
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsCAutot1','HjorthMobi','PearsAutoct1','PartialAutt1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsAutoct1','PearsCAutot1','PartialAutt1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,NBTree,4,81.0811,37,30,7,0.73235,0.80037,81.0811,81.0811,81.0811,0,0,'AR_____FitCCm1h1','HjorthComp','AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,NBTree,3,81.0811,37,30,7,0.73235,0.80037,81.0811,81.0811,81.0811,0,0,'AR_____FitNMSEm1h1','AR_____FitNRMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,NBTree,2,81.0811,37,30,7,0.73235,0.80037,81.0811,81.0811,81.0811,0,0,'HjorthComp','AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,NBTree,1,81.0811,37,30,7,0.73235,0.80037,81.0811,81.0811,81.0811,0,0,'AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsCAutot1','HjorthMobi','PearsAutoct1','PartialAutt1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsAutoct1','PearsCAutot1','PartialAutt1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,4,67.5676,37,25,12,0.79265,0.67615,67.5676,67.5676,67.5676,0,0,'AR_____FitCCm1h1','HjorthComp','AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,3,75.6757,37,28,9,0.75294,0.75604,75.6757,75.6757,75.6757,0,0,'AR_____FitNMSEm1h1','AR_____FitNRMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,2,70.2703,37,26,11,0.77206,0.70314,70.2703,70.2703,70.2703,0,0,'HjorthComp','AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomForest,1,67.5676,37,25,12,0.76324,0.67473,67.5676,67.5676,67.5676,0,0,'AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsCAutot1','HjorthMobi','PearsAutoct1','PartialAutt1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsAutoct1','PearsCAutot1','PartialAutt1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,4,67.5676,37,25,12,0.67794,0.67615,67.5676,67.5676,67.5676,0,0,'AR_____FitCCm1h1','HjorthComp','AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,3,70.2703,37,26,11,0.70294,0.70314,70.2703,70.2703,70.2703,0,0,'AR_____FitNMSEm1h1','AR_____FitNRMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,2,72.973,37,27,10,0.73676,0.72894,72.973,72.973,72.973,0,0,'HjorthComp','AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,RandomTree,1,70.2703,37,26,11,0.69853,0.70182,70.2703,70.2703,70.2703,0,0,'AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsCAutot1','HjorthMobi','PearsAutoct1','PartialAutt1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsAutoct1','PearsCAutot1','PartialAutt1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,4,78.3784,37,29,8,0.74706,0.76854,78.3784,78.3784,78.3784,0,0,'AR_____FitCCm1h1','HjorthComp','AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,3,81.0811,37,30,7,0.78529,0.80037,81.0811,81.0811,81.0811,0,0,'AR_____FitNMSEm1h1','AR_____FitNRMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,2,78.3784,37,29,8,0.74706,0.76854,78.3784,78.3784,78.3784,0,0,'HjorthComp','AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,REPTree,1,70.2703,37,26,11,0.65294,0.6863,70.2703,70.2703,70.2703,0,0,'AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsCAutot1','HjorthMobi','PearsAutoct1','PartialAutt1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitNRMSEm1h1','PearsAutoct1','PearsCAutot1','PartialAutt1','HjorthMobi','MaxMaxTimeMEANa1w1','KendaCAutot1'
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitCCm1h1','AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','PartialAutt1','PearsAutoct1','PearsCAutot1','HjorthMobi',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,4,78.3784,37,29,8,0.73824,0.77472,78.3784,78.3784,78.3784,0,0,'AR_____FitCCm1h1','HjorthComp','AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,3,78.3784,37,29,8,0.71324,0.77472,78.3784,78.3784,78.3784,0,0,'AR_____FitNMSEm1h1','AR_____FitNRMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,2,78.3784,37,29,8,0.71324,0.77472,78.3784,78.3784,78.3784,0,0,'HjorthComp','AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,InfoGainAttributeEval,Ranker,SimpleCart,1,75.6757,37,28,9,0.70147,0.74334,75.6757,75.6757,75.6757,0,0,'AR_____FitNRMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MutInfEqDib0t7','MutInfEqPrb0t2','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t10','MutInCEqPrb0t4','MutInfEqDib0t8','MutInCEqDib0t10','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInCEqPrb0t4','MutInfEqDib0t4','MutInfEqDib0t7','MaxMaxTimeMEDIANa1w1','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInCEqPrb0t6','MedianTimS','MutInfEqDib0t10'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,0,0,0,0,0,0,0,0,0,0,0,0,'MaxMaxTimeMEANa1w1','MutInfEqPrb0t2','MutInfEqDib0t4','MutInCEqPrb0t4','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','MedianTimS','MutInCEqPrb0t2'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MutInfEqDib0t7','MutInCEqDib0t10','MutInCEqDib0t9','MutInfEqDib0t10','MutInCEqDib0t8','MutInfEqPrb0t2','MinMaxTimeMEANa1w1','SpearCAutot1'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','KendaCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,4,67.5676,37,25,12,0.68676,0.67326,67.5676,67.5676,67.5676,0,0,'MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,3,67.5676,37,25,12,0.675,0.67473,67.5676,67.5676,67.5676,0,0,'MaxMaxTimeMEANa1w1','MutInfEqDib0t4','SpearCAutot1',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,2,67.5676,37,25,12,0.68088,0.67473,67.5676,67.5676,67.5676,0,0,'MaxMaxTimeMEANa1w1','SpearCAutot1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,BayesNet,1,67.5676,37,25,12,0.68088,0.67473,67.5676,67.5676,67.5676,0,0,'MaxMaxTimeMEANa1w1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MutInfEqDib0t7','MutInfEqPrb0t2','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t10','MutInCEqPrb0t4','MutInfEqDib0t8','MutInCEqDib0t10','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInCEqPrb0t4','MutInfEqDib0t4','MutInfEqDib0t7','MaxMaxTimeMEDIANa1w1','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInCEqPrb0t6','MedianTimS','MutInfEqDib0t10'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'MaxMaxTimeMEANa1w1','MutInfEqPrb0t2','MutInfEqDib0t4','MutInCEqPrb0t4','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','MedianTimS','MutInCEqPrb0t2'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MutInfEqDib0t7','MutInCEqDib0t10','MutInCEqDib0t9','MutInfEqDib0t10','MutInCEqDib0t8','MutInfEqPrb0t2','MinMaxTimeMEANa1w1','SpearCAutot1'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','KendaCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,4,81.0811,37,30,7,0.87941,0.81025,81.0811,81.0811,81.0811,0,0,'MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,3,78.3784,37,29,8,0.87941,0.78218,78.3784,78.3784,78.3784,0,0,'MaxMaxTimeMEANa1w1','MutInfEqDib0t4','SpearCAutot1',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,2,72.973,37,27,10,0.88529,0.72772,72.973,72.973,72.973,0,0,'MaxMaxTimeMEANa1w1','SpearCAutot1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayes,1,78.3784,37,29,8,0.83235,0.78218,78.3784,78.3784,78.3784,0,0,'MaxMaxTimeMEANa1w1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MutInfEqDib0t7','MutInfEqPrb0t2','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t10','MutInCEqPrb0t4','MutInfEqDib0t8','MutInCEqDib0t10','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInCEqPrb0t4','MutInfEqDib0t4','MutInfEqDib0t7','MaxMaxTimeMEDIANa1w1','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInCEqPrb0t6','MedianTimS','MutInfEqDib0t10'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'MaxMaxTimeMEANa1w1','MutInfEqPrb0t2','MutInfEqDib0t4','MutInCEqPrb0t4','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','MedianTimS','MutInCEqPrb0t2'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MutInfEqDib0t7','MutInCEqDib0t10','MutInCEqDib0t9','MutInfEqDib0t10','MutInCEqDib0t8','MutInfEqPrb0t2','MinMaxTimeMEANa1w1','SpearCAutot1'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','KendaCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,4,81.0811,37,30,7,0.87941,0.81025,81.0811,81.0811,81.0811,0,0,'MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,3,78.3784,37,29,8,0.87941,0.78218,78.3784,78.3784,78.3784,0,0,'MaxMaxTimeMEANa1w1','MutInfEqDib0t4','SpearCAutot1',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,2,72.973,37,27,10,0.88529,0.72772,72.973,72.973,72.973,0,0,'MaxMaxTimeMEANa1w1','SpearCAutot1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,NaiveBayesUpdateable,1,78.3784,37,29,8,0.83235,0.78218,78.3784,78.3784,78.3784,0,0,'MaxMaxTimeMEANa1w1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MutInfEqDib0t7','MutInfEqPrb0t2','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t10','MutInCEqPrb0t4','MutInfEqDib0t8','MutInCEqDib0t10','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInCEqPrb0t4','MutInfEqDib0t4','MutInfEqDib0t7','MaxMaxTimeMEDIANa1w1','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInCEqPrb0t6','MedianTimS','MutInfEqDib0t10'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'MaxMaxTimeMEANa1w1','MutInfEqPrb0t2','MutInfEqDib0t4','MutInCEqPrb0t4','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','MedianTimS','MutInCEqPrb0t2'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MutInfEqDib0t7','MutInCEqDib0t10','MutInCEqDib0t9','MutInfEqDib0t10','MutInCEqDib0t8','MutInfEqPrb0t2','MinMaxTimeMEANa1w1','SpearCAutot1'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','KendaCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,4,67.5676,37,25,12,0.76471,0.67473,67.5676,67.5676,67.5676,0,0,'MutInfEqDib0t4','MaxMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,3,72.973,37,27,10,0.77647,0.72973,72.973,72.973,72.973,0,0,'MaxMaxTimeMEANa1w1','MutInfEqDib0t4','SpearCAutot1',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,2,75.6757,37,28,9,0.79412,0.75604,75.6757,75.6757,75.6757,0,0,'MaxMaxTimeMEANa1w1','SpearCAutot1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,Logistic,1,78.3784,37,29,8,0.82353,0.78218,78.3784,78.3784,78.3784,0,0,'MaxMaxTimeMEANa1w1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,RBFNetwork,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqDib0t4','MutInfEqDib0t7','MutInfEqPrb0t2','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInfEqDib0t10','MutInCEqPrb0t4','MutInfEqDib0t8','MutInCEqDib0t10','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,RBFNetwork,0,0,0,0,0,0,0,0,0,0,0,0,'MutInfEqPrb0t2','MutInCEqPrb0t4','MutInfEqDib0t4','MutInfEqDib0t7','MaxMaxTimeMEDIANa1w1','MaxMaxTimeMEANa1w1','MinMaxTimeMEANa1w1','MutInCEqPrb0t6','MedianTimS','MutInfEqDib0t10'
Conjunto Alzheimer Local SS-WOJ,ReliefFAttributeEval,Ranker,RBFNetwork,0,0,0,0,0,0,0,0,0,0,0,0,'MaxMaxTimeMEANa1w1','MutInfEqPrb0t2','MutInfEqDib0t4','MutInCEqPrb0t4','MinMaxTimeMEANa1w1','MutInfEqDib0t7','SpearCAutot1','SpearAutoct1','MedianTimS','MutInCEqPrb0t2'
